Race_ID,Race_Name,Finish_Position,Horse_No,Horse_Name,Source_URL
202506010111,第74回日刊スポ賞中山金杯(GIII),4,15,クリスマスパレード,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),5,9,ギャラクシーナイト,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),6,3,パラレルヴィジョン,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),7,5,ショウナンアデイブ,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),8,8,エアファンディタ,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),9,18,ホウオウビスケッツ,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),10,1,ラーグルフ,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),11,10,セイウンプラチナ,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),12,17,シンリョクカ,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),13,6,カラテ,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),14,4,ジェイパームス,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),15,14,リカンカブール,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),16,13,アドマイヤビルゴ,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),17,12,ディオスバリエンテ,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),18,11,カレンシュトラウス,https://db.netkeiba.com/race/202506010111/
202507010111,第63回スポニチ賞京都金杯(GIII),1,7,サクラトゥジュール,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),2,16,ウォーターリヒト,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),3,1,ロジリオン,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),4,2,セオ,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),4,5,アスクコンナモンダ,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),6,9,シャドウフューリー,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),7,3,シュバルツカイザー,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),8,6,マテンロウオリオン,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),9,11,コレペティトール,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),10,14,メイショウチタン,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),11,15,ドゥアイズ,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),12,8,オーキッドロマンス,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),13,10,セルバーグ,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),14,12,フィールシンパシー,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),15,4,ゴールデンシロップ,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),16,13,コナコースト,https://db.netkeiba.com/race/202507010111/
202505010211,第39回根岸S(GIII),1,9,コスタノヴァ,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),2,13,ロードフォンス,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),3,11,アルファマム,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),4,5,サンライズフレイム,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),5,1,クロジシジョー,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),6,8,フリームファクシ,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),7,14,スレイマン,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),8,15,ショウナンライシン,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),9,4,アームズレイン,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),10,12,サトノルフィアン,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),11,3,メイショウテンスイ,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),12,16,スズカコテキタイ,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),13,2,ドンフランキー,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),14,7,エイシンスポッター,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),15,6,バルサムノート,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),中,10,タガノビューティー,https://db.netkeiba.com/race/202505010211/
202505010411,第75回東京新聞杯(GIII),1,12,ウォーターリヒト,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),2,4,ボンドガール,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),3,2,メイショウチタン,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),4,7,ブレイディヴェーグ,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),5,14,マテンロウスカイ,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),6,16,セオ,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),7,3,シャンパンカラー,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),8,15,オフトレイル,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),9,6,オールナット,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),10,8,ジュンブロッサム,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),11,11,ジオグリフ,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),12,5,コラソンビート,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),12,13,ゴートゥファースト,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),14,10,ゾンニッヒ,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),15,1,サクラトゥジュール,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),16,9,ラーグルフ,https://db.netkeiba.com/race/202505010411/
202510011011,第59回小倉大賞典(GIII),1,2,ロングラン,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),2,10,ショウナンアデイブ,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),3,8,ラケマーダ,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),4,12,セルバーグ,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),5,7,エピファニー,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),6,4,マテンロウオリオン,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),7,6,グランドカリナン,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),8,3,シルトホルン,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),9,9,コスモブッドレア,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),10,11,ヤマニンウルス,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),11,14,エアファンディタ,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),12,13,ギャラクシーナイト,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),13,5,ホウオウプロサンゲ,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),取,1,タマモブラックタイ,https://db.netkeiba.com/race/202510011011/
202504010511,第47回新潟大賞典(GIII),1,8,シリウスコルト,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),2,14,サブマリーナ,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),3,5,ハピ,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),4,13,グランドカリナン,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),5,15,ボーンディスウェイ,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),6,7,オールナット,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),7,1,カネフラ,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),8,3,ディマイザキッド,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),9,6,マイネルメモリー,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),10,12,レガーロデルシエロ,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),11,2,パラレルヴィジョン,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),12,11,サイルーン,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),13,4,ショウナンアデイブ,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),14,10,マテンロウオリオン,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),15,9,エピファニー,https://db.netkeiba.com/race/202504010511/
202504010511,第47回新潟大賞典(GIII),16,16,フライライクバード,https://db.netkeiba.com/race/202504010511/
202502010611,第61回函館記念(GIII),1,8,ヴェローチェエラ,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),2,3,ハヤテノフクノスケ,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),3,12,マイネルメモリー,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),4,7,ディマイザキッド,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),5,11,ランスオブクイーン,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),6,9,アルナシーム,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),7,6,サンストックトン,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),8,5,ボーンディスウェイ,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),9,4,キミノナハマリア,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),10,14,トップナイフ,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),11,13,マコトヴェリーキー,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),12,1,マイネルモーント,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),13,10,グランディア,https://db.netkeiba.com/race/202502010611/
202502010611,第61回函館記念(GIII),14,2,アウスヴァール,https://db.netkeiba.com/race/202502010611/
202503020611,第61回七夕賞(GIII),1,2,コスモフリーゲン,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),2,15,ドゥラドーレス,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),3,7,オニャンコポン,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),4,12,シルトホルン,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),5,1,ドラゴンヘッド,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),6,13,セブンマジシャン,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),7,9,ニシノレヴナント,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),8,8,シリウスコルト,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),9,11,パラレルヴィジョン,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),10,10,ショウナンマグマ,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),11,14,バラジ,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),12,3,ダンテスヴュー,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),13,6,ギャラクシーナイト,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),14,4,マテンロウオリオン,https://db.netkeiba.com/race/202503020611/
202503020611,第61回七夕賞(GIII),15,5,リフレーミング,https://db.netkeiba.com/race/202503020611/
202504020207,第60回関屋記念(GIII),1,14,カナテープ,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),2,1,オフトレイル,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),2,11,ボンドガール,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),4,10,トランキリテ,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),5,8,シヴァース,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),6,6,ニシノスーベニア,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),7,4,レガーロデルシエロ,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),8,12,メイショウシンタケ,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),9,16,フォーチュンタイム,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),10,2,シンフォーエバー,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),11,15,イミグラントソング,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),12,3,ジョウショーホープ,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),13,18,ダイシンヤマト,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),14,9,キョウエイブリッサ,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),15,17,アルセナール,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),16,7,ハクサンバード,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),17,13,リフレーミング,https://db.netkeiba.com/race/202504020207/
202504020207,第60回関屋記念(GIII),18,5,ゴールデンシロップ,https://db.netkeiba.com/race/202504020207/
202501010511,第30回エルムS(GIII),1,1,ペリエール,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),2,6,ロードクロンヌ,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),3,2,ミッキーヌチバナ,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),4,14,ウィリアムバローズ,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),5,8,ペイシャエス,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),6,11,ブライアンセンス,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),7,3,ドゥラエレーデ,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),8,7,テーオードレフォン,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),9,12,ショウナンライシン,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),10,9,ヴァルツァーシャル,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),11,4,スレイマン,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),12,10,トロヴァトーレ,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),13,13,ワールドタキオン,https://db.netkeiba.com/race/202501010511/
202501010511,第30回エルムS(GIII),14,5,マテンロウスカイ,https://db.netkeiba.com/race/202501010511/
202507030207,第42回東海S(GIII),1,7,ヤマニンウルス,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),2,8,インユアパレス,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),3,2,ビダーヤ,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),4,3,オメガギネス,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),5,16,サンライズフレイム,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),6,13,コンクイスタ,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),7,15,リジル,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),8,12,アルファマム,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),9,6,ダノンスコーピオン,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),10,14,サンライズホーク,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),11,4,エートラックス,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),12,5,イグザルト,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),13,10,ヴィクティファルス,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),14,11,ロードエクレール,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),15,9,ライツフォル,https://db.netkeiba.com/race/202507030207/
202507030207,第42回東海S(GIII),16,1,アドバンスファラオ,https://db.netkeiba.com/race/202507030207/
202505050311,第30回武蔵野S(GIII),1,16,ルクソールカフェ,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),2,4,コスタノヴァ,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),3,1,ビダーヤ,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),4,15,サンライズフレイム,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),5,3,ロードフォンス,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),6,2,ヴァルツァーシャル,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),7,11,オメガギネス,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),8,12,ラタフォレスト,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),9,14,ペプチドナイル,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),10,9,マテンロウコマンド,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),11,10,ダノンスコーピオン,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),12,13,ウェットシーズン,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),13,6,アサカラキング,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),14,7,アドマイヤデイトナ,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),15,5,バトルクライ,https://db.netkeiba.com/race/202505050311/
202505050311,第30回武蔵野S(GIII),16,8,サンライズホーク,https://db.netkeiba.com/race/202505050311/
