Race_ID,Race_Name,Finish_Position_Raw,Finish_Position,Horse_No,Horse_Name,Canonical_Horse_Identity,Frame_No,Sex_Age,Carried_Weight,Jockey,Finish_Time,Margin,Passing_Order,Last3F,Body_Weight,Trainer,Source_URL
202506040911,第59回スプリンターズS(GI),1,1,16,ウインカーネリアン,202506040911|16|ウインカーネリアン,8,牡8,58,三浦皇成,1:06.9,,2-2,33.0,514(+2),[東] 鹿戸雄一,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),2,2,13,ジューンブレア,202506040911|13|ジューンブレア,7,牝4,56,武豊,1:06.9,アタマ,1-1,33.2,490(0),[西] 武英智,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),3,3,6,ナムラクレア,202506040911|6|ナムラクレア,3,牝6,56,ルメール,1:07.2,1.1/2,11-9,32.7,478(0),[西] 長谷川浩,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),4,4,7,サトノレーヴ,202506040911|7|サトノレーヴ,4,牡6,58,モレイラ,1:07.2,ハナ,6-7,33.0,538(0),[東] 堀宣行,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),5,5,2,ヨシノイースター,202506040911|2|ヨシノイースター,1,牡7,58,内田博幸,1:07.3,クビ,6-7,33.1,486(-8),[西] 中尾秀正,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),6,6,3,ダノンマッキンリー,202506040911|3|ダノンマッキンリー,2,牡4,58,横山典弘,1:07.3,ハナ,11-12,32.8,476(+19),[西] 藤原英昭,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),6,6,4,ママコチャ,202506040911|4|ママコチャ,2,牝6,56,岩田望来,1:07.3,同着,5-5,33.2,500(+2),[西] 池江泰寿,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),8,8,1,ピューロマジック,202506040911|1|ピューロマジック,1,牝4,56,松山弘平,1:07.4,1,3-3,33.4,462(+16),[西] 安田翔伍,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),9,9,5,カンチェンジュンガ,202506040911|5|カンチェンジュンガ,3,牡5,58,坂井瑠星,1:07.6,1,13-14,32.8,490(-6),[西] 庄野靖志,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),10,10,11,トウシンマカオ,202506040911|11|トウシンマカオ,6,牡6,58,横山武史,1:07.6,アタマ,3-3,33.6,480(+8),[東] 高柳瑞樹,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),11,11,10,ラッキースワイネス,202506040911|10|ラッキースワイネス,5,セ7,58,リョン,1:07.7,クビ,9-11,33.3,524(-23),[外] マン,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),12,12,15,ルガル,202506040911|15|ルガル,8,牡5,58,川田将雅,1:07.7,1/2,9-9,33.3,522(0),[西] 杉山晴紀,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),13,13,8,ペアポルックス,202506040911|8|ペアポルックス,4,牡4,58,松若風馬,1:07.7,ハナ,16-14,32.8,472(-4),[西] 梅田智之,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),14,14,9,ドロップオブライト,202506040911|9|ドロップオブライト,5,牝6,56,丹内祐次,1:07.8,3/4,13-12,33.1,448(+2),[西] 福永祐一,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),15,15,12,ヤマニンアルリフラ,202506040911|12|ヤマニンアルリフラ,6,牡4,58,団野大成,1:08.2,2,13-14,33.4,498(+4),[西] 斉藤崇史,https://db.netkeiba.com/race/202506040911/
202506040911,第59回スプリンターズS(GI),16,16,14,カピリナ,202506040911|14|カピリナ,7,牝4,56,戸崎圭太,1:08.2,1/2,6-5,34.0,480(+6),[東] 田島俊明,https://db.netkeiba.com/race/202506040911/
202505041111,第172回天皇賞(秋)(GI),1,1,7,マスカレードボール,202505041111|7|マスカレードボール,5,牡3,56,ルメール,1:58.6,,9-6-8,32.3,470(+4),[東] 手塚貴久,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),2,2,9,ミュージアムマイル,202505041111|9|ミュージアムマイル,6,牡3,56,Ｃ．デム,1:58.7,3/4,9-9-9,32.3,500(0),[西] 高柳大輔,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),3,3,3,ジャスティンパレス,202505041111|3|ジャスティンパレス,3,牡6,58,団野大成,1:58.8,クビ,4-6-6,32.6,470(0),[西] 杉山晴紀,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),4,4,11,シランケド,202505041111|11|シランケド,7,牝5,56,横山武史,1:58.8,クビ,14-14-14,31.7,516(+2),[西] 牧浦充徳,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),5,5,2,アーバンシック,202505041111|2|アーバンシック,2,牡4,58,プーシャ,1:58.8,クビ,12-11-11,32.2,514(+2),[東] 武井亮,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),6,6,13,メイショウタバル,202505041111|13|メイショウタバル,8,牡4,58,武豊,1:58.8,ハナ,1-1-1,33.1,508(+4),[西] 石橋守,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),7,7,12,セイウンハーデス,202505041111|12|セイウンハーデス,7,牡6,58,菅原明良,1:59.0,3/4,9-12-11,32.4,472(-10),[西] 橋口慎介,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),8,8,5,タスティエーラ,202505041111|5|タスティエーラ,4,牡5,58,レーン,1:59.0,アタマ,4-5-5,33.0,508(+10),[東] 堀宣行,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),9,9,14,クイーンズウォーク,202505041111|14|クイーンズウォーク,8,牝4,56,川田将雅,1:59.0,ハナ,7-6-6,32.8,542(+6),[西] 中内田充,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),10,10,6,ブレイディヴェーグ,202505041111|6|ブレイディヴェーグ,4,牝5,56,戸崎圭太,1:59.1,3/4,13-13-13,32.3,474(-2),[東] 宮田敬介,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),11,11,10,エコロヴァルツ,202505041111|10|エコロヴァルツ,6,牡4,58,三浦皇成,1:59.2,クビ,4-3-3,33.3,494(+8),[西] 牧浦充徳,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),12,12,1,コスモキュランダ,202505041111|1|コスモキュランダ,1,牡4,58,津村明秀,1:59.2,アタマ,2-3-3,33.3,520(+18),[東] 加藤士津,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),13,13,8,ホウオウビスケッツ,202505041111|8|ホウオウビスケッツ,5,牡5,58,岩田康誠,1:59.2,アタマ,2-2-2,33.5,504(-4),[東] 奥村武,https://db.netkeiba.com/race/202505041111/
202505041111,第172回天皇賞(秋)(GI),14,14,4,ソールオリエンス,202505041111|4|ソールオリエンス,3,牡5,58,丹内祐次,1:59.3,3/4,7-9-9,32.9,478(+10),[東] 手塚貴久,https://db.netkeiba.com/race/202505041111/
202507050211,第26回チャンピオンズC(GI),1,1,2,ダブルハートボンド,202507050211|2|ダブルハートボンド,1,牝4,56,坂井瑠星,1:50.2,,2-3-3-3,37.1,474(-2),[西] 大久保龍,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),2,2,8,ウィルソンテソーロ,202507050211|8|ウィルソンテソーロ,4,牡6,58,川田将雅,1:50.2,ハナ,10-9-6-6,36.8,484(-3),[東] 高木登,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),3,3,7,ラムジェット,202507050211|7|ラムジェット,4,牡4,58,三浦皇成,1:50.6,2.1/2,12-12-10-11,36.9,516(0),[西] 佐々木晶,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),4,4,3,メイショウハリオ,202507050211|3|メイショウハリオ,2,牡8,58,武豊,1:50.6,アタマ,12-12-13-11,36.7,504(+10),[西] 岡田稲男,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),5,5,9,アウトレンジ,202507050211|9|アウトレンジ,5,牡5,58,松山弘平,1:51.0,2.1/2,5-5-6-6,37.6,492(-6),[西] 大久保龍,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),6,6,6,ハギノアレグリアス,202507050211|6|ハギノアレグリアス,3,牡8,58,岩田康誠,1:51.1,3/4,5-5-4-4,37.9,494(0),[西] 四位洋文,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),7,7,10,テンカジョウ,202507050211|10|テンカジョウ,5,牝4,56,国分優作,1:51.2,クビ,14-14-14-15,37.2,496(+1),[西] 岡田稲男,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),8,8,13,サンライズジパング,202507050211|13|サンライズジパング,7,牡4,58,池添謙一,1:51.3,3/4,10-11-10-9,37.6,524(+17),[西] 前川恭子,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),9,9,4,セラフィックコール,202507050211|4|セラフィックコール,2,牡5,58,西村淳也,1:51.4,1/2,15-14-14-11,37.4,538(+10),[西] 寺島良,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),10,10,15,ペリエール,202507050211|15|ペリエール,8,牡5,58,佐々木大,1:51.4,アタマ,8-7-6-6,38.0,484(+2),[東] 黒岩陽一,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),11,11,11,シックスペンス,202507050211|11|シックスペンス,6,牡4,58,ルメール,1:51.5,1/2,2-1-2-2,38.6,502(-1),[東] 国枝栄,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),12,12,14,ペプチドナイル,202507050211|14|ペプチドナイル,7,牡7,58,藤岡佑介,1:52.3,5,8-9-10-11,38.5,526(-4),[西] 武英智,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),13,13,12,ナルカミ,202507050211|12|ナルカミ,6,牡3,57,戸崎圭太,1:52.6,1.1/2,4-4-4-4,39.4,508(+3),[東] 田中博康,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),14,14,5,ヘリオス,202507050211|5|ヘリオス,3,セ9,58,原優介,1:52.7,3/4,16-16-16-16,38.1,466(-9),[地] 千葉幸喜,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),15,15,16,ルクソールカフェ,202507050211|16|ルクソールカフェ,8,牡3,57,ジェルー,1:53.6,5,5-7-9-9,40.1,550(+6),[東] 堀宣行,https://db.netkeiba.com/race/202507050211/
202507050211,第26回チャンピオンズC(GI),16,16,1,ウィリアムバローズ,202507050211|1|ウィリアムバローズ,1,牡7,58,岩田望来,1:54.7,7,1-2-1-1,41.8,490(-2),[西] 上村洋行,https://db.netkeiba.com/race/202507050211/
202506010111,第74回日刊スポ賞中山金杯(GIII),1,1,2,アルナシーム,202506010111|2|アルナシーム,1,牡6,58,藤岡佑介,1:58.1,,11-10-9-6,34.6,452(+2),[西] 橋口慎介,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),2,2,7,マイネルモーント,202506010111|7|マイネルモーント,4,牡5,55,丹内祐次,1:58.3,1.1/4,13-12-11-9,34.6,466(+8),[東] 高木登,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),3,3,16,ボーンディスウェイ,202506010111|16|ボーンディスウェイ,8,牡6,57,木幡巧也,1:58.4,1,3-3-3-3,35.7,498(+6),[東] 牧光二,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),4,4,15,クリスマスパレード,202506010111|15|クリスマスパレード,7,牝4,55,石川裕紀,1:58.5,1/2,1-1-1-1,36.1,460(-4),[東] 加藤士津,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),5,5,9,ギャラクシーナイト,202506010111|9|ギャラクシーナイト,5,牡6,56,菊沢一樹,1:58.5,ハナ,16-16-16-14,34.5,512(+8),[東] 菊沢隆徳,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),6,6,3,パラレルヴィジョン,202506010111|3|パラレルヴィジョン,2,牡6,58,マーカン,1:58.5,クビ,9-8-9-9,35.0,492(+4),[東] 国枝栄,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),7,7,5,ショウナンアデイブ,202506010111|5|ショウナンアデイブ,3,牡6,55,池添謙一,1:58.6,アタマ,6-6-6-6,35.4,510(-6),[西] 高野友和,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),8,8,8,エアファンディタ,202506010111|8|エアファンディタ,4,牡8,57.5,戸崎圭太,1:58.7,1,18-18-18-18,34.4,470(+4),[西] 池添学,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),9,9,18,ホウオウビスケッツ,202506010111|18|ホウオウビスケッツ,8,牡5,59.5,ドイル,1:58.8,クビ,2-2-2-2,36.4,506(+4),[東] 奥村武,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),10,10,1,ラーグルフ,202506010111|1|ラーグルフ,1,牡6,57.5,菅原明良,1:58.9,1/2,15-14-15-11,35.1,496(-4),[東] 宗像義忠,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),11,11,10,セイウンプラチナ,202506010111|10|セイウンプラチナ,5,牡6,54,内田博幸,1:58.9,クビ,4-5-5-4,36.0,512(+24),[東] 千葉直人,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),12,12,17,シンリョクカ,202506010111|17|シンリョクカ,8,牝5,56,木幡初也,1:58.9,ハナ,7-8-8-11,35.5,466(+4),[東] 竹内正洋,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),13,13,6,カラテ,202506010111|6|カラテ,3,牡9,59,杉原誠人,1:59.1,3/4,9-10-11-14,35.4,546(+16),[西] 音無秀孝,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),14,14,4,ジェイパームス,202506010111|4|ジェイパームス,2,セ5,56,佐々木大,1:59.1,クビ,7-6-6-6,35.9,510(+8),[東] 堀宣行,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),15,15,14,リカンカブール,202506010111|14|リカンカブール,7,牡6,58,津村明秀,1:59.5,2.1/2,16-16-16-16,35.5,496(+6),[西] 田中克典,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),16,16,13,アドマイヤビルゴ,202506010111|13|アドマイヤビルゴ,7,牡8,57,北村宏司,2:00.3,5,11-12-11-16,36.6,444(0),[西] 友道康夫,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),17,17,12,ディオスバリエンテ,202506010111|12|ディオスバリエンテ,6,セ7,55,大野拓弥,2:00.9,3.1/2,4-3-3-4,38.2,482(+4),[東] 堀宣行,https://db.netkeiba.com/race/202506010111/
202506010111,第74回日刊スポ賞中山金杯(GIII),18,18,11,カレンシュトラウス,202506010111|11|カレンシュトラウス,6,牡8,54,荻野極,2:01.0,1/2,13-14-11-11,37.3,528(+4),[西] 平田修,https://db.netkeiba.com/race/202506010111/
202507010111,第63回スポニチ賞京都金杯(GIII),1,1,7,サクラトゥジュール,202507010111|7|サクラトゥジュール,4,セ8,58,キング,1:33.5,,13-10-10,34.6,512(0),[東] 堀宣行,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),2,2,16,ウォーターリヒト,202507010111|16|ウォーターリヒト,8,牡4,57,田辺裕信,1:33.6,クビ,13-12-12,34.3,470(+4),[西] 河内洋,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),3,3,1,ロジリオン,202507010111|1|ロジリオン,1,牡4,57,三浦皇成,1:33.6,クビ,3-3-3,35.1,502(+8),[東] 古賀慎明,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),4,4,2,セオ,202507010111|2|セオ,1,牡5,57,団野大成,1:33.8,1,1-2-2,35.5,494(+14),[西] 上村洋行,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),4,4,5,アスクコンナモンダ,202507010111|5|アスクコンナモンダ,3,牡6,57.5,ルメート,1:33.8,同着,11-8-8,35.0,458(-2),[西] 中内田充,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),6,6,9,シャドウフューリー,202507010111|9|シャドウフューリー,5,牡5,57,川田将雅,1:33.9,1,6-6-4,35.3,490(+6),[西] 杉山晴紀,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),7,7,3,シュバルツカイザー,202507010111|3|シュバルツカイザー,2,セ7,57,岩田望来,1:33.9,アタマ,8-7-7,35.2,504(0),[東] 大竹正博,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),8,8,6,マテンロウオリオン,202507010111|6|マテンロウオリオン,3,牡6,56,古川吉洋,1:34.2,1.1/2,8-8-8,35.4,488(0),[西] 昆貢,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),9,9,11,コレペティトール,202507010111|11|コレペティトール,6,牡5,57,柴田裕一,1:34.6,2.1/2,15-15-14,35.0,488(+4),[西] 中竹和也,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),10,10,14,メイショウチタン,202507010111|14|メイショウチタン,7,牡8,57,横山典弘,1:34.8,1.1/2,8-12-12,35.5,488(+18),[西] 本田優,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),11,11,15,ドゥアイズ,202507010111|15|ドゥアイズ,8,牝5,55.5,武豊,1:34.9,クビ,12-10-11,35.8,484(+4),[西] 庄野靖志,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),12,12,8,オーキッドロマンス,202507010111|8|オーキッドロマンス,4,牡4,57,丸田恭介,1:35.1,1.1/4,3-3-4,36.5,490(0),[東] 手塚貴久,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),13,13,10,セルバーグ,202507010111|10|セルバーグ,5,牡6,57,田口貫太,1:35.3,1.1/2,2-1-1,37.2,444(+12),[西] 鈴木孝志,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),14,14,12,フィールシンパシー,202507010111|12|フィールシンパシー,6,牝6,54,坂井瑠星,1:35.7,2.1/2,3-3-4,37.1,456(-2),[東] 小島茂之,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),15,15,4,ゴールデンシロップ,202507010111|4|ゴールデンシロップ,2,牡7,55,原優介,1:35.7,ハナ,15-15-15,35.9,544(+4),[東] 鈴木慎太,https://db.netkeiba.com/race/202507010111/
202507010111,第63回スポニチ賞京都金杯(GIII),16,16,13,コナコースト,202507010111|13|コナコースト,7,牝5,54,北村友一,1:37.8,大,6-14-16,37.9,480(+8),[西] 清水久詞,https://db.netkeiba.com/race/202507010111/
202505010211,第39回根岸S(GIII),1,1,9,コスタノヴァ,202505010211|9|コスタノヴァ,5,牡5,57,横山武史,1:22.6,,8-7,35.9,496(-1),[東] 木村哲也,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),2,2,13,ロードフォンス,202505010211|13|ロードフォンス,7,牡5,57,横山和生,1:23.3,4,9-9,36.5,494(0),[西] 安田翔伍,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),3,3,11,アルファマム,202505010211|11|アルファマム,6,牝6,55,キング,1:23.6,2,14-14,35.7,466(+2),[西] 佐々木晶,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),4,4,5,サンライズフレイム,202505010211|5|サンライズフレイム,3,牡5,57,藤岡佑介,1:23.8,1,2-2,38.0,522(-6),[西] 石坂公一,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),5,5,1,クロジシジョー,202505010211|1|クロジシジョー,1,牡6,57,浜中俊,1:23.9,3/4,11-10,36.9,460(+8),[西] 岡田稲男,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),6,6,8,フリームファクシ,202505010211|8|フリームファクシ,4,牡5,57,Ｍ．デム,1:24.0,1/2,12-12,36.7,524(-2),[西] 須貝尚介,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),7,7,14,スレイマン,202505010211|14|スレイマン,7,牡7,57,西村淳也,1:24.1,クビ,7-7,37.4,548(0),[西] 池添学,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),8,8,15,ショウナンライシン,202505010211|15|ショウナンライシン,8,牡5,57,菅原明良,1:24.2,3/4,9-11,37.1,502(+14),[東] 大竹正博,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),9,9,4,アームズレイン,202505010211|4|アームズレイン,2,牡5,57,岩田望来,1:24.5,1.1/2,4-4,38.2,512(+12),[西] 上村洋行,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),10,10,12,サトノルフィアン,202505010211|12|サトノルフィアン,6,牡6,57,横山典弘,1:24.6,3/4,2-2,38.8,518(-12),[西] 高橋康之,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),11,11,3,メイショウテンスイ,202505010211|3|メイショウテンスイ,2,牡8,57,吉田豊,1:24.7,1/2,5-5,38.3,530(-12),[西] 河内洋,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),12,12,16,スズカコテキタイ,202505010211|16|スズカコテキタイ,8,牡6,57,内田博幸,1:24.8,1/2,14-14,36.9,508(+8),[東] 奥村武,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),13,13,2,ドンフランキー,202505010211|2|ドンフランキー,1,牡6,57,池添謙一,1:25.2,2,1-1,39.5,604(0),[西] 斉藤崇史,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),14,14,7,エイシンスポッター,202505010211|7|エイシンスポッター,4,牡6,57,津村明秀,1:25.3,1/2,13-13,37.7,502(-6),[西] 吉村圭司,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),15,15,6,バルサムノート,202505010211|6|バルサムノート,3,牡5,57,松岡正海,1:26.5,7,6-6,40.0,512(-10),[西] 高野友和,https://db.netkeiba.com/race/202505010211/
202505010211,第39回根岸S(GIII),中,,10,タガノビューティー,202505010211|10|タガノビューティー,5,牡8,59,石橋脩,,,,,522(+5),[西] 西園正都,https://db.netkeiba.com/race/202505010211/
202505010411,第75回東京新聞杯(GIII),1,1,12,ウォーターリヒト,202505010411|12|ウォーターリヒト,6,牡4,57,菅原明良,1:32.6,,12-12,33.2,468(-2),[西] 河内洋,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),2,2,4,ボンドガール,202505010411|4|ボンドガール,2,牝4,55,武豊,1:32.7,クビ,6-6,33.7,456(+8),[東] 手塚貴久,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),3,3,2,メイショウチタン,202505010411|2|メイショウチタン,1,牡8,57,吉田豊,1:32.8,1/2,1-1,35.1,480(-8),[西] 本田優,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),4,4,7,ブレイディヴェーグ,202505010411|7|ブレイディヴェーグ,4,牝5,56,ルメール,1:32.8,クビ,9-8,33.6,482(+14),[東] 宮田敬介,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),5,5,14,マテンロウスカイ,202505010411|14|マテンロウスカイ,7,セ6,59,横山典弘,1:32.9,1/2,3-3,34.4,486(+2),[西] 松永幹夫,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),6,6,16,セオ,202505010411|16|セオ,8,牡5,57,横山和生,1:33.1,1.1/4,2-2,35.0,486(-8),[西] 上村洋行,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),7,7,3,シャンパンカラー,202505010411|3|シャンパンカラー,2,牡5,59,内田博幸,1:33.1,1/2,6-8,33.9,514(+4),[東] 田中剛,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),8,8,15,オフトレイル,202505010411|15|オフトレイル,8,牡4,58,田辺裕信,1:33.2,1/2,16-16,33.2,456(+2),[西] 吉村圭司,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),9,9,6,オールナット,202505010411|6|オールナット,3,牡4,57,北村友一,1:33.3,3/4,4-5,34.4,532(+6),[西] 高野友和,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),10,10,8,ジュンブロッサム,202505010411|8|ジュンブロッサム,4,牡6,59,戸崎圭太,1:33.4,クビ,9-8,34.2,478(+6),[西] 友道康夫,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),11,11,11,ジオグリフ,202505010411|11|ジオグリフ,6,牡6,59,横山武史,1:33.4,クビ,14-14,33.7,514(0),[東] 木村哲也,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),12,12,5,コラソンビート,202505010411|5|コラソンビート,3,牝4,55,津村明秀,1:33.5,クビ,12-12,34.1,464(0),[東] 加藤士津,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),12,12,13,ゴートゥファースト,202505010411|13|ゴートゥファースト,7,牡5,57,池添謙一,1:33.5,同着,4-4,34.8,476(-10),[西] 新谷功一,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),14,14,10,ゾンニッヒ,202505010411|10|ゾンニッヒ,5,牡7,57,浜中俊,1:33.8,2,6-6,34.8,478(-4),[西] 池江泰寿,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),15,15,1,サクラトゥジュール,202505010411|1|サクラトゥジュール,1,セ8,58,キング,1:34.0,1.1/4,9-8,34.8,516(+4),[東] 堀宣行,https://db.netkeiba.com/race/202505010411/
202505010411,第75回東京新聞杯(GIII),16,16,9,ラーグルフ,202505010411|9|ラーグルフ,5,牡6,57,三浦皇成,1:34.8,5,14-14,35.1,494(-2),[東] 宗像義忠,https://db.netkeiba.com/race/202505010411/
202510011011,第59回小倉大賞典(GIII),1,1,2,ロングラン,202510011011|2|ロングラン,2,セ7,57,丹内祐次,1:46.1,,10-11-8-9,34.0,478(-8),[東] 和田勇介,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),2,2,10,ショウナンアデイブ,202510011011|10|ショウナンアデイブ,6,牡6,55,丸山元気,1:46.1,クビ,3-4-5-5,34.3,520(+10),[西] 高野友和,https://db.netkeiba.com/race/202510011011/
202510011011,第59回小倉大賞典(GIII),3,3,8,ラケマーダ,202510011011|8|ラケマーダ,5,牡5,55,秋山稔樹,1:46.3,1.1/4,10-9-8-6,34.3,496(-6),[西] 千田輝彦,https://db.netkeiba.com/race/202510011011/
